the:DET	air:NOUN	be:AUX	thick:ADJ	with:ADP	5
force:NOUN	that:PRON	suggest:VERB	he:PRON	':PUNCT	1
that:PRON	suggest:VERB	he:PRON	':PUNCT	s:VERB	1
suggest:VERB	he:PRON	':PUNCT	s:VERB	about:ADJ	1
he:PRON	':PUNCT	s:VERB	about:ADJ	to:PART	1
':PUNCT	s:VERB	about:ADJ	to:PART	snap:VERB	1
s:VERB	about:ADJ	to:PART	snap:VERB	.:PUNCT	1
his:PRON	face:NOUN	be:AUX	contort:VERB	with:ADP	1
face:NOUN	be:AUX	contort:VERB	with:ADP	rage:NOUN	1
be:AUX	contort:VERB	with:ADP	rage:NOUN	and:CCONJ	1
contort:VERB	with:ADP	rage:NOUN	and:CCONJ	frustration:NOUN	1
with:ADP	rage:NOUN	and:CCONJ	frustration:NOUN	.:PUNCT	1
the:DET	bathroom:NOUN	be:AUX	small:ADJ	,:PUNCT	1
bathroom:NOUN	be:AUX	small:ADJ	,:PUNCT	the:DET	1
be:AUX	small:ADJ	,:PUNCT	the:DET	wallpaper:NOUN	1
small:ADJ	,:PUNCT	the:DET	wallpaper:NOUN	peeling:NOUN	1
,:PUNCT	the:DET	wallpaper:NOUN	peeling:NOUN	,:PUNCT	1
the:DET	wallpaper:NOUN	peeling:NOUN	,:PUNCT	but:CCONJ	1
wallpaper:NOUN	peeling:NOUN	,:PUNCT	but:CCONJ	it:PRON	1
peeling:NOUN	,:PUNCT	but:CCONJ	it:PRON	':PUNCT	1
,:PUNCT	but:CCONJ	it:PRON	':PUNCT	s:VERB	1
but:CCONJ	it:PRON	':PUNCT	s:VERB	a:DET	1
it:PRON	':PUNCT	s:VERB	a:DET	prison:NOUN	1
':PUNCT	s:VERB	a:DET	prison:NOUN	of:ADP	1
s:VERB	a:DET	prison:NOUN	of:ADP	its:PRON	1
a:DET	prison:NOUN	of:ADP	its:PRON	own:ADJ	1
prison:NOUN	of:ADP	its:PRON	own:ADJ	.:PUNCT	1
a:DET	sudden:ADJ	burst:NOUN	of:ADP	water:NOUN	1
sudden:ADJ	burst:NOUN	of:ADP	water:NOUN	spray:NOUN	1
burst:NOUN	of:ADP	water:NOUN	spray:NOUN	from:ADP	1
of:ADP	water:NOUN	spray:NOUN	from:ADP	above:ADV	1
water:NOUN	spray:NOUN	from:ADP	above:ADV	,:PUNCT	1
spray:NOUN	from:ADP	above:ADV	,:PUNCT	drench:VERB	1
from:ADP	above:ADV	,:PUNCT	drench:VERB	mark:PROPN	1
above:ADV	,:PUNCT	drench:VERB	mark:PROPN	and:CCONJ	1
,:PUNCT	drench:VERB	mark:PROPN	and:CCONJ	philip:PROPN	1
drench:VERB	mark:PROPN	and:CCONJ	philip:PROPN	in:ADP	1
mark:PROPN	and:CCONJ	philip:PROPN	in:ADP	a:DET	1
and:CCONJ	philip:PROPN	in:ADP	a:DET	violent:ADJ	1
philip:PROPN	in:ADP	a:DET	violent:ADJ	cascade:NOUN	1
in:ADP	a:DET	violent:ADJ	cascade:NOUN	.:PUNCT	1
philip:PROPN	':PUNCT	s:PART	grip:NOUN	tighten:NOUN	1
s:PART	grip:NOUN	tighten:NOUN	,:PUNCT	his:PRON	1
grip:NOUN	tighten:NOUN	,:PUNCT	his:PRON	expression:NOUN	1
tighten:NOUN	,:PUNCT	his:PRON	expression:NOUN	harden:VERB	1
,:PUNCT	his:PRON	expression:NOUN	harden:VERB	as:SCONJ	1
his:PRON	expression:NOUN	harden:VERB	as:SCONJ	he:PRON	1
expression:NOUN	harden:VERB	as:SCONJ	he:PRON	star:VERB	1
harden:VERB	as:SCONJ	he:PRON	star:VERB	down:ADP	1
as:SCONJ	he:PRON	star:VERB	down:ADP	at:ADP	1
he:PRON	star:VERB	down:ADP	at:ADP	the:DET	1
star:VERB	down:ADP	at:ADP	the:DET	soak:VERB	1
down:ADP	at:ADP	the:DET	soak:VERB	figure:NOUN	1
at:ADP	the:DET	soak:VERB	figure:NOUN	beneath:ADP	1
the:DET	soak:VERB	figure:NOUN	beneath:ADP	he:PRON	1
soak:VERB	figure:NOUN	beneath:ADP	he:PRON	.:PUNCT	1
mark:PROPN	sit:VERB	up:ADP	,:PUNCT	still:ADV	1
sit:VERB	up:ADP	,:PUNCT	still:ADV	drench:VERB	1
up:ADP	,:PUNCT	still:ADV	drench:VERB	,:PUNCT	1
,:PUNCT	still:ADV	drench:VERB	,:PUNCT	his:PRON	1
still:ADV	drench:VERB	,:PUNCT	his:PRON	eye:NOUN	1
drench:VERB	,:PUNCT	his:PRON	eye:NOUN	wide:ADJ	1
,:PUNCT	his:PRON	eye:NOUN	wide:ADJ	with:ADP	1
his:PRON	eye:NOUN	wide:ADJ	with:ADP	confusion:NOUN	1
eye:NOUN	wide:ADJ	with:ADP	confusion:NOUN	and:CCONJ	1
wide:ADJ	with:ADP	confusion:NOUN	and:CCONJ	pain:NOUN	1
with:ADP	confusion:NOUN	and:CCONJ	pain:NOUN	.:PUNCT	1
he:PRON	':PUNCT	s:VERB	in:ADP	the:DET	1
':PUNCT	s:VERB	in:ADP	the:DET	bathroom:NOUN	1
s:VERB	in:ADP	the:DET	bathroom:NOUN	,:PUNCT	1
in:ADP	the:DET	bathroom:NOUN	,:PUNCT	alone:ADV	1
the:DET	bathroom:NOUN	,:PUNCT	alone:ADV	now:ADV	1
bathroom:NOUN	,:PUNCT	alone:ADV	now:ADV	,:PUNCT	1
,:PUNCT	alone:ADV	now:ADV	,:PUNCT	the:DET	1
alone:ADV	now:ADV	,:PUNCT	the:DET	toilet:NOUN	1
now:ADV	,:PUNCT	the:DET	toilet:NOUN	lid:NOUN	1
,:PUNCT	the:DET	toilet:NOUN	lid:NOUN	open:ADJ	1
the:DET	toilet:NOUN	lid:NOUN	open:ADJ	,:PUNCT	1
toilet:NOUN	lid:NOUN	open:ADJ	,:PUNCT	the:DET	1
lid:NOUN	open:ADJ	,:PUNCT	the:DET	water:NOUN	1
open:ADJ	,:PUNCT	the:DET	water:NOUN	recede:VERB	1
,:PUNCT	the:DET	water:NOUN	recede:VERB	.:PUNCT	1
he:PRON	look:VERB	up:ADP	,:PUNCT	disorient:VERB	1
look:VERB	up:ADP	,:PUNCT	disorient:VERB	,:PUNCT	1
up:ADP	,:PUNCT	disorient:VERB	,:PUNCT	as:SCONJ	1
,:PUNCT	disorient:VERB	,:PUNCT	as:SCONJ	if:SCONJ	1
disorient:VERB	,:PUNCT	as:SCONJ	if:SCONJ	he:PRON	1
if:SCONJ	he:PRON	':PUNCT	s:AUX	just:ADV	1
he:PRON	':PUNCT	s:AUX	just:ADV	wake:VERB	1
':PUNCT	s:AUX	just:ADV	wake:VERB	from:ADP	1
s:AUX	just:ADV	wake:VERB	from:ADP	a:DET	1
just:ADV	wake:VERB	from:ADP	a:DET	nightmare:NOUN	1
wake:VERB	from:ADP	a:DET	nightmare:NOUN	.:PUNCT	1
philip:PROPN	stand:VERB	,:PUNCT	now:ADV	calm:ADJ	1
stand:VERB	,:PUNCT	now:ADV	calm:ADJ	,:PUNCT	1
,:PUNCT	now:ADV	calm:ADJ	,:PUNCT	hold:VERB	1
now:ADV	calm:ADJ	,:PUNCT	hold:VERB	a:DET	1
calm:ADJ	,:PUNCT	hold:VERB	a:DET	small:ADJ	1
,:PUNCT	hold:VERB	a:DET	small:ADJ	,:PUNCT	1
hold:VERB	a:DET	small:ADJ	,:PUNCT	black:ADJ	1
a:DET	small:ADJ	,:PUNCT	black:ADJ	object:NOUN	1
small:ADJ	,:PUNCT	black:ADJ	object:NOUN	in:ADP	1
,:PUNCT	black:ADJ	object:NOUN	in:ADP	his:PRON	1
black:ADJ	object:NOUN	in:ADP	his:PRON	hand:NOUN	1
object:NOUN	in:ADP	his:PRON	hand:NOUN	.:PUNCT	1
he:PRON	':PUNCT	s:AUX	star:VERB	at:ADP	1
':PUNCT	s:AUX	star:VERB	at:ADP	it:PRON	1
s:AUX	star:VERB	at:ADP	it:PRON	,:PUNCT	1
star:VERB	at:ADP	it:PRON	,:PUNCT	his:PRON	1
at:ADP	it:PRON	,:PUNCT	his:PRON	expression:NOUN	1
it:PRON	,:PUNCT	his:PRON	expression:NOUN	unreadable:ADJ	1
the:DET	bathroom:NOUN	be:AUX	quiet:ADJ	,:PUNCT	1
bathroom:NOUN	be:AUX	quiet:ADJ	,:PUNCT	the:DET	1
be:AUX	quiet:ADJ	,:PUNCT	the:DET	water:NOUN	1
quiet:ADJ	,:PUNCT	the:DET	water:NOUN	go:VERB	1
,:PUNCT	the:DET	water:NOUN	go:VERB	,:PUNCT	1
the:DET	water:NOUN	go:VERB	,:PUNCT	and:CCONJ	1
water:NOUN	go:VERB	,:PUNCT	and:CCONJ	the:DET	1
go:VERB	,:PUNCT	and:CCONJ	the:DET	tension:NOUN	1
,:PUNCT	and:CCONJ	the:DET	tension:NOUN	be:AUX	1
and:CCONJ	the:DET	tension:NOUN	be:AUX	palpable:ADJ	1
the:DET	tension:NOUN	be:AUX	palpable:ADJ	.:PUNCT	1
the:DET	camera:NOUN	,:PUNCT	walk:VERB	out:ADP	1
camera:NOUN	,:PUNCT	walk:VERB	out:ADP	of:ADP	1
,:PUNCT	walk:VERB	out:ADP	of:ADP	the:DET	1
walk:VERB	out:ADP	of:ADP	the:DET	bathroom:NOUN	1
out:ADP	of:ADP	the:DET	bathroom:NOUN	.:PUNCT	1
mark:PROPN	sit:VERB	on:ADP	the:DET	floor:NOUN	1
sit:VERB	on:ADP	the:DET	floor:NOUN	,:PUNCT	1
the:DET	floor:NOUN	,:PUNCT	his:PRON	head:NOUN	1
floor:NOUN	,:PUNCT	his:PRON	head:NOUN	in:ADP	1
in:ADP	his:PRON	hand:NOUN	,:PUNCT	eye:NOUN	1
his:PRON	hand:NOUN	,:PUNCT	eye:NOUN	close:VERB	1
hand:NOUN	,:PUNCT	eye:NOUN	close:VERB	,:PUNCT	1
,:PUNCT	eye:NOUN	close:VERB	,:PUNCT	as:SCONJ	1
eye:NOUN	close:VERB	,:PUNCT	as:SCONJ	if:SCONJ	1
close:VERB	,:PUNCT	as:SCONJ	if:SCONJ	he:PRON	1
,:PUNCT	as:SCONJ	if:SCONJ	he:PRON	’:AUX	1
as:SCONJ	if:SCONJ	he:PRON	’:AUX	s:AUX	1
if:SCONJ	he:PRON	’:AUX	s:AUX	try:VERB	1
he:PRON	’:AUX	s:AUX	try:VERB	to:PART	1
’:AUX	s:AUX	try:VERB	to:PART	forget:VERB	1
s:AUX	try:VERB	to:PART	forget:VERB	what:PRON	1
try:VERB	to:PART	forget:VERB	what:PRON	just:ADV	1
to:PART	forget:VERB	what:PRON	just:ADV	happen:VERB	1
forget:VERB	what:PRON	just:ADV	happen:VERB	.:PUNCT	1
philip:PROPN	,:PUNCT	now:ADV	in:ADP	the:DET	1
,:PUNCT	now:ADV	in:ADP	the:DET	hallway:NOUN	1
now:ADV	in:ADP	the:DET	hallway:NOUN	,:PUNCT	1
in:ADP	the:DET	hallway:NOUN	,:PUNCT	look:VERB	1
the:DET	hallway:NOUN	,:PUNCT	look:VERB	back:ADV	1
hallway:NOUN	,:PUNCT	look:VERB	back:ADV	at:ADP	1
,:PUNCT	look:VERB	back:ADV	at:ADP	the:DET	1
look:VERB	back:ADV	at:ADP	the:DET	bathroom:NOUN	1
back:ADV	at:ADP	the:DET	bathroom:NOUN	,:PUNCT	1
at:ADP	the:DET	bathroom:NOUN	,:PUNCT	his:PRON	1
the:DET	bathroom:NOUN	,:PUNCT	his:PRON	face:NOUN	1
bathroom:NOUN	,:PUNCT	his:PRON	face:NOUN	unreadable:ADJ	1
,:PUNCT	his:PRON	face:NOUN	unreadable:ADJ	.:PUNCT	1
he:PRON	':PUNCT	s:AUX	hold:VERB	the:DET	1
':PUNCT	s:AUX	hold:VERB	the:DET	black:ADJ	1
s:AUX	hold:VERB	the:DET	black:ADJ	object:NOUN	1
hold:VERB	the:DET	black:ADJ	object:NOUN	,:PUNCT	1
the:DET	black:ADJ	object:NOUN	,:PUNCT	his:PRON	1
black:ADJ	object:NOUN	,:PUNCT	his:PRON	eye:NOUN	1
object:NOUN	,:PUNCT	his:PRON	eye:NOUN	fix:VERB	1
his:PRON	eye:NOUN	fix:VERB	on:ADP	it:PRON	1
eye:NOUN	fix:VERB	on:ADP	it:PRON	.:PUNCT	1
the:DET	hallway:NOUN	be:AUX	dark:ADJ	,:PUNCT	1
hallway:NOUN	be:AUX	dark:ADJ	,:PUNCT	the:DET	1
be:AUX	dark:ADJ	,:PUNCT	the:DET	only:ADJ	1
dark:ADJ	,:PUNCT	the:DET	only:ADJ	light:NOUN	1
,:PUNCT	the:DET	only:ADJ	light:NOUN	come:VERB	1
the:DET	only:ADJ	light:NOUN	come:VERB	from:ADP	1
only:ADJ	light:NOUN	come:VERB	from:ADP	the:DET	1
light:NOUN	come:VERB	from:ADP	the:DET	bathroom:NOUN	1
come:VERB	from:ADP	the:DET	bathroom:NOUN	.:PUNCT	1
the:DET	camera:NOUN	,:PUNCT	walk:VERB	away:ADV	1
camera:NOUN	,:PUNCT	walk:VERB	away:ADV	from:ADP	1
walk:VERB	away:ADV	from:ADP	the:DET	bathroom:NOUN	1
away:ADV	from:ADP	the:DET	bathroom:NOUN	.:PUNCT	1
the:DET	tense:ADJ	atmosphere:NOUN	of:ADP	the:DET	1
tense:ADJ	atmosphere:NOUN	of:ADP	the:DET	interrogation:NOUN	1
atmosphere:NOUN	of:ADP	the:DET	interrogation:NOUN	room:NOUN	1
of:ADP	the:DET	interrogation:NOUN	room:NOUN	be:AUX	1
the:DET	interrogation:NOUN	room:NOUN	be:AUX	palpable:ADJ	1
interrogation:NOUN	room:NOUN	be:AUX	palpable:ADJ	as:SCONJ	1
room:NOUN	be:AUX	palpable:ADJ	as:SCONJ	stephen:PROPN	1
be:AUX	palpable:ADJ	as:SCONJ	stephen:PROPN	stand:VERB	1
palpable:ADJ	as:SCONJ	stephen:PROPN	stand:VERB	,:PUNCT	1
as:SCONJ	stephen:PROPN	stand:VERB	,:PUNCT	fist:NOUN	1
stephen:PROPN	stand:VERB	,:PUNCT	fist:NOUN	clench:VERB	1
stand:VERB	,:PUNCT	fist:NOUN	clench:VERB	,:PUNCT	1
,:PUNCT	fist:NOUN	clench:VERB	,:PUNCT	his:PRON	1
fist:NOUN	clench:VERB	,:PUNCT	his:PRON	expression:NOUN	1
clench:VERB	,:PUNCT	his:PRON	expression:NOUN	harden:VERB	1
,:PUNCT	his:PRON	expression:NOUN	harden:VERB	with:ADP	1
his:PRON	expression:NOUN	harden:VERB	with:ADP	each:DET	1
expression:NOUN	harden:VERB	with:ADP	each:DET	pass:VERB	1
harden:VERB	with:ADP	each:DET	pass:VERB	moment:NOUN	1
with:ADP	each:DET	pass:VERB	moment:NOUN	.:PUNCT	1
behind:ADP	he:PRON	,:PUNCT	the:DET	frosted:ADJ	1
he:PRON	,:PUNCT	the:DET	frosted:ADJ	glass:NOUN	1
,:PUNCT	the:DET	frosted:ADJ	glass:NOUN	window:NOUN	1
the:DET	frosted:ADJ	glass:NOUN	window:NOUN	let:VERB	1
frosted:ADJ	glass:NOUN	window:NOUN	let:VERB	in:ADP	1
glass:NOUN	window:NOUN	let:VERB	in:ADP	muted:ADJ	1
window:NOUN	let:VERB	in:ADP	muted:ADJ	light:NOUN	1
let:VERB	in:ADP	muted:ADJ	light:NOUN	,:PUNCT	1
in:ADP	muted:ADJ	light:NOUN	,:PUNCT	cast:VERB	1
muted:ADJ	light:NOUN	,:PUNCT	cast:VERB	long:ADJ	1
light:NOUN	,:PUNCT	cast:VERB	long:ADJ	shadow:NOUN	1
,:PUNCT	cast:VERB	long:ADJ	shadow:NOUN	across:ADP	1
cast:VERB	long:ADJ	shadow:NOUN	across:ADP	the:DET	1
long:ADJ	shadow:NOUN	across:ADP	the:DET	concrete:ADJ	1
shadow:NOUN	across:ADP	the:DET	concrete:ADJ	floor:NOUN	1
across:ADP	the:DET	concrete:ADJ	floor:NOUN	.:PUNCT	1
he:PRON	':PUNCT	s:VERB	clearly:ADV	the:DET	1
':PUNCT	s:VERB	clearly:ADV	the:DET	one:NUM	1
s:VERB	clearly:ADV	the:DET	one:NUM	in:ADP	1
clearly:ADV	the:DET	one:NUM	in:ADP	control:NOUN	1
the:DET	one:NUM	in:ADP	control:NOUN	,:PUNCT	1
one:NUM	in:ADP	control:NOUN	,:PUNCT	his:PRON	1
in:ADP	control:NOUN	,:PUNCT	his:PRON	posture:NOUN	1
control:NOUN	,:PUNCT	his:PRON	posture:NOUN	radiate:VERB	1
,:PUNCT	his:PRON	posture:NOUN	radiate:VERB	authority:NOUN	1
his:PRON	posture:NOUN	radiate:VERB	authority:NOUN	and:CCONJ	1
posture:NOUN	radiate:VERB	authority:NOUN	and:CCONJ	resolve:NOUN	1
radiate:VERB	authority:NOUN	and:CCONJ	resolve:NOUN	.:PUNCT	1
across:ADP	from:ADP	he:PRON	,:PUNCT	kevin:PROPN	1
from:ADP	he:PRON	,:PUNCT	kevin:PROPN	sit:VERB	1
he:PRON	,:PUNCT	kevin:PROPN	sit:VERB	slump:VERB	1
,:PUNCT	kevin:PROPN	sit:VERB	slump:VERB	,:PUNCT	1
kevin:PROPN	sit:VERB	slump:VERB	,:PUNCT	his:PRON	1
sit:VERB	slump:VERB	,:PUNCT	his:PRON	head:NOUN	1
slump:VERB	,:PUNCT	his:PRON	head:NOUN	bow:VERB	1
,:PUNCT	his:PRON	head:NOUN	bow:VERB	,:PUNCT	1
his:PRON	head:NOUN	bow:VERB	,:PUNCT	clearly:ADV	1
head:NOUN	bow:VERB	,:PUNCT	clearly:ADV	distressed:ADJ	1
bow:VERB	,:PUNCT	clearly:ADV	distressed:ADJ	and:CCONJ	1
,:PUNCT	clearly:ADV	distressed:ADJ	and:CCONJ	possibly:ADV	1
clearly:ADV	distressed:ADJ	and:CCONJ	possibly:ADV	compromise:VERB	1
distressed:ADJ	and:CCONJ	possibly:ADV	compromise:VERB	.:PUNCT	1
he:PRON	':PUNCT	s:AUX	not:PART	fight:VERB	1
':PUNCT	s:AUX	not:PART	fight:VERB	back:ADP	1
s:AUX	not:PART	fight:VERB	back:ADP	—:PUNCT	1
not:PART	fight:VERB	back:ADP	—:PUNCT	he:PRON	1
fight:VERB	back:ADP	—:PUNCT	he:PRON	':PUNCT	1
back:ADP	—:PUNCT	he:PRON	':PUNCT	s:AUX	1
—:PUNCT	he:PRON	':PUNCT	s:AUX	wait:VERB	1
he:PRON	':PUNCT	s:AUX	wait:VERB	for:ADP	1
':PUNCT	s:AUX	wait:VERB	for:ADP	the:DET	1
s:AUX	wait:VERB	for:ADP	the:DET	inevitable:ADJ	1
wait:VERB	for:ADP	the:DET	inevitable:ADJ	.:PUNCT	1
stephen:PROPN	turn:VERB	,:PUNCT	his:PRON	gaze:NOUN	1
turn:VERB	,:PUNCT	his:PRON	gaze:NOUN	sharp:ADV	1
,:PUNCT	his:PRON	gaze:NOUN	sharp:ADV	as:SCONJ	1
his:PRON	gaze:NOUN	sharp:ADV	as:SCONJ	he:PRON	1
gaze:NOUN	sharp:ADV	as:SCONJ	he:PRON	scan:VERB	1
sharp:ADV	as:SCONJ	he:PRON	scan:VERB	the:DET	1
as:SCONJ	he:PRON	scan:VERB	the:DET	room:NOUN	1
he:PRON	scan:VERB	the:DET	room:NOUN	,:PUNCT	1
scan:VERB	the:DET	room:NOUN	,:PUNCT	the:DET	1
the:DET	room:NOUN	,:PUNCT	the:DET	flicker:NOUN	1
room:NOUN	,:PUNCT	the:DET	flicker:NOUN	of:ADP	1
,:PUNCT	the:DET	flicker:NOUN	of:ADP	a:DET	1
the:DET	flicker:NOUN	of:ADP	a:DET	threat:NOUN	1
flicker:NOUN	of:ADP	a:DET	threat:NOUN	in:ADP	1
of:ADP	a:DET	threat:NOUN	in:ADP	his:PRON	1
a:DET	threat:NOUN	in:ADP	his:PRON	eye:NOUN	1
threat:NOUN	in:ADP	his:PRON	eye:NOUN	.:PUNCT	1
':PUNCT	s:VERB	not:PART	just:ADV	here:ADV	1
s:VERB	not:PART	just:ADV	here:ADV	to:PART	1
not:PART	just:ADV	here:ADV	to:PART	interrogate:VERB	1
just:ADV	here:ADV	to:PART	interrogate:VERB	;:PUNCT	1
here:ADV	to:PART	interrogate:VERB	;:PUNCT	he:PRON	1
to:PART	interrogate:VERB	;:PUNCT	he:PRON	':PUNCT	1
interrogate:VERB	;:PUNCT	he:PRON	':PUNCT	s:VERB	1
;:PUNCT	he:PRON	':PUNCT	s:VERB	here:ADV	1
he:PRON	':PUNCT	s:VERB	here:ADV	to:PART	1
':PUNCT	s:VERB	here:ADV	to:PART	extract:VERB	1
s:VERB	here:ADV	to:PART	extract:VERB	information:NOUN	1
here:ADV	to:PART	extract:VERB	information:NOUN	.:PUNCT	1
the:DET	room:NOUN	be:AUX	quiet:ADJ	,:PUNCT	1
room:NOUN	be:AUX	quiet:ADJ	,:PUNCT	save:VERB	1
be:AUX	quiet:ADJ	,:PUNCT	save:VERB	for:ADP	1
quiet:ADJ	,:PUNCT	save:VERB	for:ADP	the:DET	1
,:PUNCT	save:VERB	for:ADP	the:DET	soft:ADJ	1
save:VERB	for:ADP	the:DET	soft:ADJ	hum:NOUN	1
for:ADP	the:DET	soft:ADJ	hum:NOUN	of:ADP	1
the:DET	soft:ADJ	hum:NOUN	of:ADP	the:DET	1
soft:ADJ	hum:NOUN	of:ADP	the:DET	fluorescent:NOUN	1
hum:NOUN	of:ADP	the:DET	fluorescent:NOUN	light:NOUN	1
of:ADP	the:DET	fluorescent:NOUN	light:NOUN	and:CCONJ	1
the:DET	fluorescent:NOUN	light:NOUN	and:CCONJ	the:DET	1
fluorescent:NOUN	light:NOUN	and:CCONJ	the:DET	occasional:ADJ	1
light:NOUN	and:CCONJ	the:DET	occasional:ADJ	shift:NOUN	1
and:CCONJ	the:DET	occasional:ADJ	shift:NOUN	of:ADP	1
the:DET	occasional:ADJ	shift:NOUN	of:ADP	a:DET	1
occasional:ADJ	shift:NOUN	of:ADP	a:DET	chair:NOUN	1
shift:NOUN	of:ADP	a:DET	chair:NOUN	.:PUNCT	1
he:PRON	':PUNCT	s:VERB	aware:ADJ	of:ADP	1
':PUNCT	s:VERB	aware:ADJ	of:ADP	the:DET	1
s:VERB	aware:ADJ	of:ADP	the:DET	danger:NOUN	1
aware:ADJ	of:ADP	the:DET	danger:NOUN	,:PUNCT	1
of:ADP	the:DET	danger:NOUN	,:PUNCT	but:CCONJ	1
the:DET	danger:NOUN	,:PUNCT	but:CCONJ	he:PRON	1
danger:NOUN	,:PUNCT	but:CCONJ	he:PRON	':PUNCT	1
but:CCONJ	he:PRON	':PUNCT	s:VERB	also:ADV	1
he:PRON	':PUNCT	s:VERB	also:ADV	aware:ADJ	1
':PUNCT	s:VERB	also:ADV	aware:ADJ	of:ADP	1
s:VERB	also:ADV	aware:ADJ	of:ADP	his:PRON	1
also:ADV	aware:ADJ	of:ADP	his:PRON	position:NOUN	1
aware:ADJ	of:ADP	his:PRON	position:NOUN	.:PUNCT	1
he:PRON	':PUNCT	s:VERB	the:DET	one:NOUN	1
':PUNCT	s:VERB	the:DET	one:NOUN	who:PRON	1
s:VERB	the:DET	one:NOUN	who:PRON	':PUNCT	1
the:DET	one:NOUN	who:PRON	':PUNCT	s:AUX	1
one:NOUN	who:PRON	':PUNCT	s:AUX	go:VERB	1
who:PRON	':PUNCT	s:AUX	go:VERB	to:PART	1
s:AUX	go:VERB	to:PART	make:VERB	the:DET	1
go:VERB	to:PART	make:VERB	the:DET	call:NOUN	1
to:PART	make:VERB	the:DET	call:NOUN	.:PUNCT	1
kevin:PROPN	':PUNCT	s:PART	eye:NOUN	widen:VERB	1
':PUNCT	s:PART	eye:NOUN	widen:VERB	as:SCONJ	1
s:PART	eye:NOUN	widen:VERB	as:SCONJ	he:PRON	1
eye:NOUN	widen:VERB	as:SCONJ	he:PRON	see:VERB	1
widen:VERB	as:SCONJ	he:PRON	see:VERB	stephen:PROPN	1
as:SCONJ	he:PRON	see:VERB	stephen:PROPN	':PUNCT	1
he:PRON	see:VERB	stephen:PROPN	':PUNCT	s:PART	1
see:VERB	stephen:PROPN	':PUNCT	s:PART	expression:NOUN	1
stephen:PROPN	':PUNCT	s:PART	expression:NOUN	.:PUNCT	1
he:PRON	':PUNCT	s:VERB	not:PART	sure:ADJ	1
':PUNCT	s:VERB	not:PART	sure:ADJ	what:PRON	1
s:VERB	not:PART	sure:ADJ	what:PRON	':PUNCT	1
not:PART	sure:ADJ	what:PRON	':PUNCT	s:AUX	1
sure:ADJ	what:PRON	':PUNCT	s:AUX	go:VERB	1
s:AUX	go:VERB	to:PART	happen:VERB	next:ADV	1
go:VERB	to:PART	happen:VERB	next:ADV	,:PUNCT	1
to:PART	happen:VERB	next:ADV	,:PUNCT	but:CCONJ	1
happen:VERB	next:ADV	,:PUNCT	but:CCONJ	he:PRON	1
next:ADV	,:PUNCT	but:CCONJ	he:PRON	know:VERB	1
,:PUNCT	but:CCONJ	he:PRON	know:VERB	it:PRON	1
but:CCONJ	he:PRON	know:VERB	it:PRON	':PUNCT	1
he:PRON	know:VERB	it:PRON	':PUNCT	s:AUX	1
know:VERB	it:PRON	':PUNCT	s:AUX	go:VERB	1
it:PRON	':PUNCT	s:AUX	go:VERB	to:PART	1
s:AUX	go:VERB	to:PART	be:AUX	bad:ADJ	1
go:VERB	to:PART	be:AUX	bad:ADJ	.:PUNCT	1
not:PART	go:VERB	to:PART	get:VERB	away:ADV	1
go:VERB	to:PART	get:VERB	away:ADV	with:ADP	1
to:PART	get:VERB	away:ADV	with:ADP	this:PRON	1
get:VERB	away:ADV	with:ADP	this:PRON	.:PUNCT	1
s:AUX	go:VERB	to:PART	be:AUX	punish:VERB	1
go:VERB	to:PART	be:AUX	punish:VERB	.:PUNCT	1
benicio:PROPN	,:PUNCT	sit:VERB	in:ADP	the:DET	1
,:PUNCT	sit:VERB	in:ADP	the:DET	corner:NOUN	1
sit:VERB	in:ADP	the:DET	corner:NOUN	,:PUNCT	1
in:ADP	the:DET	corner:NOUN	,:PUNCT	watch:VERB	1
the:DET	corner:NOUN	,:PUNCT	watch:VERB	the:DET	1
corner:NOUN	,:PUNCT	watch:VERB	the:DET	scene:NOUN	1
watch:VERB	the:DET	scene:NOUN	unfold:VERB	.:PUNCT	1
he:PRON	':PUNCT	s:AUX	not:PART	involve:VERB	1
':PUNCT	s:AUX	not:PART	involve:VERB	in:ADP	1
s:AUX	not:PART	involve:VERB	in:ADP	the:DET	1
not:PART	involve:VERB	in:ADP	the:DET	interrogation:NOUN	1
involve:VERB	in:ADP	the:DET	interrogation:NOUN	,:PUNCT	1
in:ADP	the:DET	interrogation:NOUN	,:PUNCT	but:CCONJ	1
the:DET	interrogation:NOUN	,:PUNCT	but:CCONJ	he:PRON	1
interrogation:NOUN	,:PUNCT	but:CCONJ	he:PRON	':PUNCT	1
but:CCONJ	he:PRON	':PUNCT	s:VERB	still:ADV	1
he:PRON	':PUNCT	s:VERB	still:ADV	part:NOUN	1
':PUNCT	s:VERB	still:ADV	part:NOUN	of:ADP	1
s:VERB	still:ADV	part:NOUN	of:ADP	the:DET	1
still:ADV	part:NOUN	of:ADP	the:DET	room:NOUN	1
part:NOUN	of:ADP	the:DET	room:NOUN	.:PUNCT	1
s:AUX	not:PART	go:VERB	to:PART	interfere:VERB	1
not:PART	go:VERB	to:PART	interfere:VERB	.:PUNCT	1
':PUNCT	s:AUX	go:VERB	to:PART	let:VERB	1
s:AUX	go:VERB	to:PART	let:VERB	stephen:PROPN	1
go:VERB	to:PART	let:VERB	stephen:PROPN	do:VERB	1
to:PART	let:VERB	stephen:PROPN	do:VERB	his:PRON	1
let:VERB	stephen:PROPN	do:VERB	his:PRON	job:NOUN	1
