in:ADP	the:DET	drell:PROPN	-:PUNCT	yan:PROPN	3
sight:NOUN	that:SCONJ	it:PRON	be:AUX	not:PART	1
that:SCONJ	it:PRON	be:AUX	not:PART	highly:ADV	1
it:PRON	be:AUX	not:PART	highly:ADV	relativistically:ADV	1
be:AUX	not:PART	highly:ADV	relativistically:ADV	beamed:ADJ	1
not:PART	highly:ADV	relativistically:ADV	beamed:ADJ	.:PUNCT	1
it:PRON	thus:ADV	provide:VERB	an:DET	extreme:ADJ	1
thus:ADV	provide:VERB	an:DET	extreme:ADJ	test:NOUN	1
provide:VERB	an:DET	extreme:ADJ	test:NOUN	of:ADP	1
an:DET	extreme:ADJ	test:NOUN	of:ADP	agn:PROPN	1
extreme:ADJ	test:NOUN	of:ADP	agn:PROPN	model:NOUN	1
test:NOUN	of:ADP	agn:PROPN	model:NOUN	.:PUNCT	1
we:PRON	present:VERB	new:ADJ	observation:NOUN	aim:VERB	1
present:VERB	new:ADJ	observation:NOUN	aim:VERB	at:ADP	1
new:ADJ	observation:NOUN	aim:VERB	at:ADP	refine:VERB	1
observation:NOUN	aim:VERB	at:ADP	refine:VERB	the:DET	1
aim:VERB	at:ADP	refine:VERB	the:DET	measurement:NOUN	1
at:ADP	refine:VERB	the:DET	measurement:NOUN	of:ADP	1
refine:VERB	the:DET	measurement:NOUN	of:ADP	the:DET	1
the:DET	measurement:NOUN	of:ADP	the:DET	source:NOUN	1
measurement:NOUN	of:ADP	the:DET	source:NOUN	's:PART	1
of:ADP	the:DET	source:NOUN	's:PART	property:NOUN	1
the:DET	source:NOUN	's:PART	property:NOUN	.:PUNCT	1
in:ADP	optical:ADJ	photometry:NOUN	with:ADP	the:DET	1
optical:ADJ	photometry:NOUN	with:ADP	the:DET	ntt:PROPN	1
photometry:NOUN	with:ADP	the:DET	ntt:PROPN	we:PRON	1
with:ADP	the:DET	ntt:PROPN	we:PRON	measure:VERB	1
the:DET	ntt:PROPN	we:PRON	measure:VERB	a:DET	1
ntt:PROPN	we:PRON	measure:VERB	a:DET	central:ADJ	1
we:PRON	measure:VERB	a:DET	central:ADJ	excess:NOUN	1
measure:VERB	a:DET	central:ADJ	excess:NOUN	with:ADP	1
a:DET	central:ADJ	excess:NOUN	with:ADP	relatively:ADV	1
central:ADJ	excess:NOUN	with:ADP	relatively:ADV	steep:ADJ	1
excess:NOUN	with:ADP	relatively:ADV	steep:ADJ	spectrum:NOUN	1
with:ADP	relatively:ADV	steep:ADJ	spectrum:NOUN	lie:VERB	1
relatively:ADV	steep:ADJ	spectrum:NOUN	lie:VERB	above:ADP	1
steep:ADJ	spectrum:NOUN	lie:VERB	above:ADP	the:DET	1
spectrum:NOUN	lie:VERB	above:ADP	the:DET	bright:ADJ	1
lie:VERB	above:ADP	the:DET	bright:ADJ	elliptical:ADJ	1
above:ADP	the:DET	bright:ADJ	elliptical:ADJ	galaxy:NOUN	1
the:DET	bright:ADJ	elliptical:ADJ	galaxy:NOUN	emission:NOUN	1
bright:ADJ	elliptical:ADJ	galaxy:NOUN	emission:NOUN	,:PUNCT	1
elliptical:ADJ	galaxy:NOUN	emission:NOUN	,:PUNCT	and:CCONJ	1
galaxy:NOUN	emission:NOUN	,:PUNCT	and:CCONJ	we:PRON	1
emission:NOUN	,:PUNCT	and:CCONJ	we:PRON	associate:VERB	1
,:PUNCT	and:CCONJ	we:PRON	associate:VERB	the:DET	1
and:CCONJ	we:PRON	associate:VERB	the:DET	excess:NOUN	1
we:PRON	associate:VERB	the:DET	excess:NOUN	wholly:ADV	1
associate:VERB	the:DET	excess:NOUN	wholly:ADV	or:CCONJ	1
the:DET	excess:NOUN	wholly:ADV	or:CCONJ	in:ADP	1
excess:NOUN	wholly:ADV	or:CCONJ	in:ADP	part:NOUN	1
wholly:ADV	or:CCONJ	in:ADP	part:NOUN	with:ADP	1
or:CCONJ	in:ADP	part:NOUN	with:ADP	the:DET	1
in:ADP	part:NOUN	with:ADP	the:DET	agn:PROPN	1
part:NOUN	with:ADP	the:DET	agn:PROPN	.:PUNCT	1
a:DET	new:ADJ	full:ADJ	-:PUNCT	track:NOUN	1
new:ADJ	full:ADJ	-:PUNCT	track:NOUN	radio:NOUN	1
full:ADJ	-:PUNCT	track:NOUN	radio:NOUN	observation:NOUN	1
-:PUNCT	track:NOUN	radio:NOUN	observation:NOUN	with:ADP	1
track:NOUN	radio:NOUN	observation:NOUN	with:ADP	the:DET	1
radio:NOUN	observation:NOUN	with:ADP	the:DET	atca:PROPN	1
observation:NOUN	with:ADP	the:DET	atca:PROPN	find:VERB	1
with:ADP	the:DET	atca:PROPN	find:VERB	that:SCONJ	1
the:DET	atca:PROPN	find:VERB	that:SCONJ	the:DET	1
atca:PROPN	find:VERB	that:SCONJ	the:DET	core:NOUN	1
find:VERB	that:SCONJ	the:DET	core:NOUN	8.64ghz:NOUN	1
that:SCONJ	the:DET	core:NOUN	8.64ghz:NOUN	emission:NOUN	1
the:DET	core:NOUN	8.64ghz:NOUN	emission:NOUN	have:AUX	1
core:NOUN	8.64ghz:NOUN	emission:NOUN	have:AUX	vary:VERB	1
8.64ghz:NOUN	emission:NOUN	have:AUX	vary:VERB	by:ADP	1
emission:NOUN	have:AUX	vary:VERB	by:ADP	about:ADV	1
have:AUX	vary:VERB	by:ADP	about:ADV	20:NUM	1
vary:VERB	by:ADP	about:ADV	20:NUM	per:NOUN	1
by:ADP	about:ADV	20:NUM	per:NOUN	cent:NOUN	1
about:ADV	20:NUM	per:NOUN	cent:NOUN	over:ADP	1
20:NUM	per:NOUN	cent:NOUN	over:ADP	38:NUM	1
per:NOUN	cent:NOUN	over:ADP	38:NUM	month:NOUN	1
cent:NOUN	over:ADP	38:NUM	month:NOUN	,:PUNCT	1
over:ADP	38:NUM	month:NOUN	,:PUNCT	and:CCONJ	1
38:NUM	month:NOUN	,:PUNCT	and:CCONJ	improve:VERB	1
month:NOUN	,:PUNCT	and:CCONJ	improve:VERB	the:DET	1
,:PUNCT	and:CCONJ	improve:VERB	the:DET	mapping:NOUN	1
and:CCONJ	improve:VERB	the:DET	mapping:NOUN	of:ADP	1
improve:VERB	the:DET	mapping:NOUN	of:ADP	the:DET	1
the:DET	mapping:NOUN	of:ADP	the:DET	weak:ADJ	1
mapping:NOUN	of:ADP	the:DET	weak:ADJ	jet:NOUN	1
of:ADP	the:DET	weak:ADJ	jet:NOUN	.:PUNCT	1
with:ADP	chandra:PROPN	we:PRON	measure:VERB	a:DET	1
chandra:PROPN	we:PRON	measure:VERB	a:DET	well:ADV	1
we:PRON	measure:VERB	a:DET	well:ADV	-:PUNCT	1
measure:VERB	a:DET	well:ADV	-:PUNCT	constrain:VERB	1
a:DET	well:ADV	-:PUNCT	constrain:VERB	power:NOUN	1
well:ADV	-:PUNCT	constrain:VERB	power:NOUN	-:PUNCT	1
-:PUNCT	constrain:VERB	power:NOUN	-:PUNCT	law:NOUN	1
constrain:VERB	power:NOUN	-:PUNCT	law:NOUN	spectral:ADJ	1
power:NOUN	-:PUNCT	law:NOUN	spectral:ADJ	index:NOUN	1
-:PUNCT	law:NOUN	spectral:ADJ	index:NOUN	for:ADP	1
law:NOUN	spectral:ADJ	index:NOUN	for:ADP	the:DET	1
spectral:ADJ	index:NOUN	for:ADP	the:DET	x:NOUN	1
index:NOUN	for:ADP	the:DET	x:NOUN	-:NOUN	1
for:ADP	the:DET	x:NOUN	-:NOUN	ray:NOUN	1
the:DET	x:NOUN	-:NOUN	ray:NOUN	core:NOUN	1
x:NOUN	-:NOUN	ray:NOUN	core:NOUN	,:PUNCT	1
-:NOUN	ray:NOUN	core:NOUN	,:PUNCT	uncontaminate:VERB	1
ray:NOUN	core:NOUN	,:PUNCT	uncontaminate:VERB	by:ADP	1
core:NOUN	,:PUNCT	uncontaminate:VERB	by:ADP	extended:ADJ	1
,:PUNCT	uncontaminate:VERB	by:ADP	extended:ADJ	emission:NOUN	1
uncontaminate:VERB	by:ADP	extended:ADJ	emission:NOUN	from:ADP	1
by:ADP	extended:ADJ	emission:NOUN	from:ADP	the:DET	1
extended:ADJ	emission:NOUN	from:ADP	the:DET	cluster:NOUN	1
emission:NOUN	from:ADP	the:DET	cluster:NOUN	environment:NOUN	1
from:ADP	the:DET	cluster:NOUN	environment:NOUN	,:PUNCT	1
the:DET	cluster:NOUN	environment:NOUN	,:PUNCT	with:ADP	1
cluster:NOUN	environment:NOUN	,:PUNCT	with:ADP	a:DET	1
environment:NOUN	,:PUNCT	with:ADP	a:DET	negligible:ADJ	1
,:PUNCT	with:ADP	a:DET	negligible:ADJ	level:NOUN	1
with:ADP	a:DET	negligible:ADJ	level:NOUN	of:ADP	1
a:DET	negligible:ADJ	level:NOUN	of:ADP	intrinsic:ADJ	1
negligible:ADJ	level:NOUN	of:ADP	intrinsic:ADJ	absorption:NOUN	1
level:NOUN	of:ADP	intrinsic:ADJ	absorption:NOUN	.:PUNCT	1
weak:ADJ	x:NOUN	-:NOUN	ray:NOUN	emission:NOUN	1
x:NOUN	-:NOUN	ray:NOUN	emission:NOUN	from:ADP	1
-:NOUN	ray:NOUN	emission:NOUN	from:ADP	the:DET	1
ray:NOUN	emission:NOUN	from:ADP	the:DET	resolve:VERB	1
emission:NOUN	from:ADP	the:DET	resolve:VERB	radio:NOUN	1
from:ADP	the:DET	resolve:VERB	radio:NOUN	jet:NOUN	1
the:DET	resolve:VERB	radio:NOUN	jet:NOUN	be:AUX	1
resolve:VERB	radio:NOUN	jet:NOUN	be:AUX	also:ADV	1
radio:NOUN	jet:NOUN	be:AUX	also:ADV	measure:VERB	1
jet:NOUN	be:AUX	also:ADV	measure:VERB	.:PUNCT	1
our:PRON	analysis:NOUN	suggest:VERB	that:SCONJ	the:DET	1
analysis:NOUN	suggest:VERB	that:SCONJ	the:DET	optical:ADJ	1
suggest:VERB	that:SCONJ	the:DET	optical:ADJ	continuum:NOUN	1
that:SCONJ	the:DET	optical:ADJ	continuum:NOUN	in:ADP	1
the:DET	optical:ADJ	continuum:NOUN	in:ADP	this:DET	1
optical:ADJ	continuum:NOUN	in:ADP	this:DET	radio:NOUN	1
continuum:NOUN	in:ADP	this:DET	radio:NOUN	galaxy:NOUN	1
in:ADP	this:DET	radio:NOUN	galaxy:NOUN	have:AUX	1
this:DET	radio:NOUN	galaxy:NOUN	have:AUX	vary:VERB	1
radio:NOUN	galaxy:NOUN	have:AUX	vary:VERB	by:ADP	1
galaxy:NOUN	have:AUX	vary:VERB	by:ADP	at:ADV	1
have:AUX	vary:VERB	by:ADP	at:ADV	least:ADJ	1
vary:VERB	by:ADP	at:ADV	least:ADJ	a:DET	1
by:ADP	at:ADV	least:ADJ	a:DET	factor:NOUN	1
at:ADV	least:ADJ	a:DET	factor:NOUN	of:ADP	1
least:ADJ	a:DET	factor:NOUN	of:ADP	four:NUM	1
a:DET	factor:NOUN	of:ADP	four:NUM	over:ADP	1
factor:NOUN	of:ADP	four:NUM	over:ADP	a:DET	1
of:ADP	four:NUM	over:ADP	a:DET	timescale:NOUN	1
four:NUM	over:ADP	a:DET	timescale:NOUN	of:ADP	1
over:ADP	a:DET	timescale:NOUN	of:ADP	about:ADV	1
a:DET	timescale:NOUN	of:ADP	about:ADV	two:NUM	1
timescale:NOUN	of:ADP	about:ADV	two:NUM	year:NOUN	1
of:ADP	about:ADV	two:NUM	year:NOUN	,:PUNCT	1
about:ADV	two:NUM	year:NOUN	,:PUNCT	something:PRON	1
two:NUM	year:NOUN	,:PUNCT	something:PRON	that:PRON	1
year:NOUN	,:PUNCT	something:PRON	that:PRON	should:AUX	1
,:PUNCT	something:PRON	that:PRON	should:AUX	be:AUX	1
something:PRON	that:PRON	should:AUX	be:AUX	testable:ADJ	1
that:PRON	should:AUX	be:AUX	testable:ADJ	with:ADP	1
should:AUX	be:AUX	testable:ADJ	with:ADP	further:ADJ	1
be:AUX	testable:ADJ	with:ADP	further:ADJ	observation:NOUN	1
testable:ADJ	with:ADP	further:ADJ	observation:NOUN	.:PUNCT	1
we:PRON	conclude:VERB	that:SCONJ	the:DET	most:ADV	1
conclude:VERB	that:SCONJ	the:DET	most:ADV	likely:ADJ	1
that:SCONJ	the:DET	most:ADV	likely:ADJ	explanation:NOUN	1
the:DET	most:ADV	likely:ADJ	explanation:NOUN	for:ADP	1
most:ADV	likely:ADJ	explanation:NOUN	for:ADP	the:DET	1
likely:ADJ	explanation:NOUN	for:ADP	the:DET	bright:ADJ	1
explanation:NOUN	for:ADP	the:DET	bright:ADJ	central:ADJ	1
for:ADP	the:DET	bright:ADJ	central:ADJ	x:NOUN	1
the:DET	bright:ADJ	central:ADJ	x:NOUN	-:NOUN	1
bright:ADJ	central:ADJ	x:NOUN	-:NOUN	ray:NOUN	1
central:ADJ	x:NOUN	-:NOUN	ray:NOUN	emission:NOUN	1
x:NOUN	-:NOUN	ray:NOUN	emission:NOUN	be:AUX	1
-:NOUN	ray:NOUN	emission:NOUN	be:AUX	synchrotron:ADJ	1
ray:NOUN	emission:NOUN	be:AUX	synchrotron:ADJ	radiation:NOUN	1
emission:NOUN	be:AUX	synchrotron:ADJ	radiation:NOUN	from:ADP	1
be:AUX	synchrotron:ADJ	radiation:NOUN	from:ADP	high:ADJ	1
synchrotron:ADJ	radiation:NOUN	from:ADP	high:ADJ	-:PUNCT	1
radiation:NOUN	from:ADP	high:ADJ	-:PUNCT	energy:NOUN	1
from:ADP	high:ADJ	-:PUNCT	energy:NOUN	electron:NOUN	1
high:ADJ	-:PUNCT	energy:NOUN	electron:NOUN	.:PUNCT	1
in:ADP	the:DET	present:ADJ	work:NOUN	we:PRON	1
the:DET	present:ADJ	work:NOUN	we:PRON	characterize:VERB	1
present:ADJ	work:NOUN	we:PRON	characterize:VERB	full:ADJ	1
work:NOUN	we:PRON	characterize:VERB	full:ADJ	operator:NOUN	1
we:PRON	characterize:VERB	full:ADJ	operator:NOUN	and:CCONJ	1
characterize:VERB	full:ADJ	operator:NOUN	and:CCONJ	we:PRON	1
full:ADJ	operator:NOUN	and:CCONJ	we:PRON	show:VERB	1
operator:NOUN	and:CCONJ	we:PRON	show:VERB	some:DET	1
and:CCONJ	we:PRON	show:VERB	some:DET	property:NOUN	1
we:PRON	show:VERB	some:DET	property:NOUN	that:PRON	1
show:VERB	some:DET	property:NOUN	that:PRON	have:VERB	1
some:DET	property:NOUN	that:PRON	have:VERB	nonfull:PROPN	1
property:NOUN	that:PRON	have:VERB	nonfull:PROPN	injective:VERB	1
that:PRON	have:VERB	nonfull:PROPN	injective:VERB	operator:NOUN	1
have:VERB	nonfull:PROPN	injective:VERB	operator:NOUN	.:PUNCT	1
with:SCONJ	the:DET	result:NOUN	develop:VERB	for:ADP	1
the:DET	result:NOUN	develop:VERB	for:ADP	full:ADJ	1
result:NOUN	develop:VERB	for:ADP	full:ADJ	operator:NOUN	1
develop:VERB	for:ADP	full:ADJ	operator:NOUN	,:PUNCT	1
for:ADP	full:ADJ	operator:NOUN	,:PUNCT	we:PRON	1
full:ADJ	operator:NOUN	,:PUNCT	we:PRON	affirmatively:ADV	1
operator:NOUN	,:PUNCT	we:PRON	affirmatively:ADV	respond:VERB	1
,:PUNCT	we:PRON	affirmatively:ADV	respond:VERB	two:NUM	1
we:PRON	affirmatively:ADV	respond:VERB	two:NUM	question:NOUN	1
affirmatively:ADV	respond:VERB	two:NUM	question:NOUN	formulate:VERB	1
respond:VERB	two:NUM	question:NOUN	formulate:VERB	by:ADP	1
two:NUM	question:NOUN	formulate:VERB	by:ADP	bravo:PROPN	1
question:NOUN	formulate:VERB	by:ADP	bravo:PROPN	and:CCONJ	1
formulate:VERB	by:ADP	bravo:PROPN	and:CCONJ	feintuch:PROPN	1
by:ADP	bravo:PROPN	and:CCONJ	feintuch:PROPN	on:ADP	1
bravo:PROPN	and:CCONJ	feintuch:PROPN	on:ADP	when:SCONJ	1
and:CCONJ	feintuch:PROPN	on:ADP	when:SCONJ	the:DET	1
feintuch:PROPN	on:ADP	when:SCONJ	the:DET	inverse:NOUN	1
on:ADP	when:SCONJ	the:DET	inverse:NOUN	of:ADP	1
when:SCONJ	the:DET	inverse:NOUN	of:ADP	an:DET	1
the:DET	inverse:NOUN	of:ADP	an:DET	operator:NOUN	1
inverse:NOUN	of:ADP	an:DET	operator:NOUN	can:AUX	1
of:ADP	an:DET	operator:NOUN	can:AUX	be:AUX	1
an:DET	operator:NOUN	can:AUX	be:AUX	weakly:ADV	1
operator:NOUN	can:AUX	be:AUX	weakly:ADV	approximate:VERB	1
can:AUX	be:AUX	weakly:ADV	approximate:VERB	by:ADP	1
be:AUX	weakly:ADV	approximate:VERB	by:ADP	polynomial:NOUN	1
weakly:ADV	approximate:VERB	by:ADP	polynomial:NOUN	in:ADP	1
approximate:VERB	by:ADP	polynomial:NOUN	in:ADP	the:DET	1
by:ADP	polynomial:NOUN	in:ADP	the:DET	operator:NOUN	1
unparticle:NOUN	behavior:NOUN	be:AUX	show:VERB	to:PART	1
behavior:NOUN	be:AUX	show:VERB	to:PART	be:AUX	1
be:AUX	show:VERB	to:PART	be:AUX	realize:VERB	1
show:VERB	to:PART	be:AUX	realize:VERB	in:ADP	1
to:PART	be:AUX	realize:VERB	in:ADP	the:DET	1
be:AUX	realize:VERB	in:ADP	the:DET	randall:PROPN	1
realize:VERB	in:ADP	the:DET	randall:PROPN	-:PUNCT	1
in:ADP	the:DET	randall:PROPN	-:PUNCT	sundrum:PROPN	1
the:DET	randall:PROPN	-:PUNCT	sundrum:PROPN	2:NUM	1
randall:PROPN	-:PUNCT	sundrum:PROPN	2:NUM	(:PUNCT	1
-:PUNCT	sundrum:PROPN	2:NUM	(:PUNCT	rs:NOUN	1
sundrum:PROPN	2:NUM	(:PUNCT	rs:NOUN	2:NUM	1
2:NUM	(:PUNCT	rs:NOUN	2:NUM	):PUNCT	1
(:PUNCT	rs:NOUN	2:NUM	):PUNCT	and:CCONJ	1
rs:NOUN	2:NUM	):PUNCT	and:CCONJ	the:DET	1
2:NUM	):PUNCT	and:CCONJ	the:DET	lykken:PROPN	1
):PUNCT	and:CCONJ	the:DET	lykken:PROPN	-:PUNCT	1
and:CCONJ	the:DET	lykken:PROPN	-:PUNCT	randall:PROPN	1
the:DET	lykken:PROPN	-:PUNCT	randall:PROPN	(:PUNCT	1
lykken:PROPN	-:PUNCT	randall:PROPN	(:PUNCT	lr:PROPN	1
-:PUNCT	randall:PROPN	(:PUNCT	lr:PROPN	):PUNCT	1
randall:PROPN	(:PUNCT	lr:PROPN	):PUNCT	brane:ADJ	1
(:PUNCT	lr:PROPN	):PUNCT	brane:ADJ	scenario:NOUN	1
lr:PROPN	):PUNCT	brane:ADJ	scenario:NOUN	when:SCONJ	1
):PUNCT	brane:ADJ	scenario:NOUN	when:SCONJ	brane:NOUN	1
brane:ADJ	scenario:NOUN	when:SCONJ	brane:NOUN	-:PUNCT	1
scenario:NOUN	when:SCONJ	brane:NOUN	-:PUNCT	localize:VERB	1
when:SCONJ	brane:NOUN	-:PUNCT	localize:VERB	standard:PROPN	1
brane:NOUN	-:PUNCT	localize:VERB	standard:PROPN	model:PROPN	1
-:PUNCT	localize:VERB	standard:PROPN	model:PROPN	current:NOUN	1
localize:VERB	standard:PROPN	model:PROPN	current:NOUN	be:AUX	1
standard:PROPN	model:PROPN	current:NOUN	be:AUX	couple:VERB	1
model:PROPN	current:NOUN	be:AUX	couple:VERB	to:ADP	1
current:NOUN	be:AUX	couple:VERB	to:ADP	a:DET	1
be:AUX	couple:VERB	to:ADP	a:DET	massive:ADJ	1
couple:VERB	to:ADP	a:DET	massive:ADJ	vector:NOUN	1
to:ADP	a:DET	massive:ADJ	vector:NOUN	field:NOUN	1
a:DET	massive:ADJ	vector:NOUN	field:NOUN	live:VERB	1
massive:ADJ	vector:NOUN	field:NOUN	live:VERB	in:ADP	1
vector:NOUN	field:NOUN	live:VERB	in:ADP	the:DET	1
field:NOUN	live:VERB	in:ADP	the:DET	five:NUM	1
live:VERB	in:ADP	the:DET	five:NUM	-:PUNCT	1
in:ADP	the:DET	five:NUM	-:PUNCT	dimensional:ADJ	1
the:DET	five:NUM	-:PUNCT	dimensional:ADJ	warped:ADJ	1
five:NUM	-:PUNCT	dimensional:ADJ	warped:ADJ	background:NOUN	1
-:PUNCT	dimensional:ADJ	warped:ADJ	background:NOUN	of:ADP	1
dimensional:ADJ	warped:ADJ	background:NOUN	of:ADP	the:DET	1
warped:ADJ	background:NOUN	of:ADP	the:DET	rs:NOUN	1
background:NOUN	of:ADP	the:DET	rs:NOUN	2:NUM	1
of:ADP	the:DET	rs:NOUN	2:NUM	model:NOUN	1
the:DET	rs:NOUN	2:NUM	model:NOUN	.:PUNCT	1
by:ADP	the:DET	ads:PROPN	/:SYM	cft:PROPN	1
the:DET	ads:PROPN	/:SYM	cft:PROPN	dictionary:VERB	1
ads:PROPN	/:SYM	cft:PROPN	dictionary:VERB	these:DET	1
/:SYM	cft:PROPN	dictionary:VERB	these:DET	background:NOUN	1
cft:PROPN	dictionary:VERB	these:DET	background:NOUN	exhibit:VERB	1
dictionary:VERB	these:DET	background:NOUN	exhibit:VERB	certain:ADJ	1
these:DET	background:NOUN	exhibit:VERB	certain:ADJ	property:NOUN	1
background:NOUN	exhibit:VERB	certain:ADJ	property:NOUN	of:ADP	1
exhibit:VERB	certain:ADJ	property:NOUN	of:ADP	the:DET	1
certain:ADJ	property:NOUN	of:ADP	the:DET	unparticle:NOUN	1
property:NOUN	of:ADP	the:DET	unparticle:NOUN	cft:PROPN	1
of:ADP	the:DET	unparticle:NOUN	cft:PROPN	at:ADP	1
the:DET	unparticle:NOUN	cft:PROPN	at:ADP	large:ADJ	1
unparticle:NOUN	cft:PROPN	at:ADP	large:ADJ	n_c:NOUN	1
cft:PROPN	at:ADP	large:ADJ	n_c:NOUN	and:CCONJ	1
at:ADP	large:ADJ	n_c:NOUN	and:CCONJ	strong:ADJ	1
large:ADJ	n_c:NOUN	and:CCONJ	strong:ADJ	':PUNCT	1
n_c:NOUN	and:CCONJ	strong:ADJ	':PUNCT	t:NOUN	1
and:CCONJ	strong:ADJ	':PUNCT	t:NOUN	hooft:PROPN	1
strong:ADJ	':PUNCT	t:NOUN	hooft:PROPN	coupling:NOUN	1
':PUNCT	t:NOUN	hooft:PROPN	coupling:NOUN	.:PUNCT	1
within:ADP	the:DET	rs:NOUN	2:NUM	model:NOUN	1
the:DET	rs:NOUN	2:NUM	model:NOUN	we:PRON	1
rs:NOUN	2:NUM	model:NOUN	we:PRON	also:ADV	1
2:NUM	model:NOUN	we:PRON	also:ADV	examine:VERB	1
model:NOUN	we:PRON	also:ADV	examine:VERB	and:CCONJ	1
we:PRON	also:ADV	examine:VERB	and:CCONJ	contrast:NOUN	1
also:ADV	examine:VERB	and:CCONJ	contrast:NOUN	in:ADP	1
examine:VERB	and:CCONJ	contrast:NOUN	in:ADP	detail:NOUN	1
and:CCONJ	contrast:NOUN	in:ADP	detail:NOUN	the:DET	1
contrast:NOUN	in:ADP	detail:NOUN	the:DET	scalar:ADJ	1
in:ADP	detail:NOUN	the:DET	scalar:ADJ	and:CCONJ	1
detail:NOUN	the:DET	scalar:ADJ	and:CCONJ	vector:NOUN	1
the:DET	scalar:ADJ	and:CCONJ	vector:NOUN	position:NOUN	1
scalar:ADJ	and:CCONJ	vector:NOUN	position:NOUN	-:PUNCT	1
and:CCONJ	vector:NOUN	position:NOUN	-:PUNCT	space:NOUN	1
vector:NOUN	position:NOUN	-:PUNCT	space:NOUN	correlator:NOUN	1
position:NOUN	-:PUNCT	space:NOUN	correlator:NOUN	at:ADP	1
-:PUNCT	space:NOUN	correlator:NOUN	at:ADP	intermediate:ADJ	1
space:NOUN	correlator:NOUN	at:ADP	intermediate:ADJ	and:CCONJ	1
correlator:NOUN	at:ADP	intermediate:ADJ	and:CCONJ	large:ADJ	1
at:ADP	intermediate:ADJ	and:CCONJ	large:ADJ	distance:NOUN	1
intermediate:ADJ	and:CCONJ	large:ADJ	distance:NOUN	.:PUNCT	1
unitarity:PROPN	of:ADP	brane:NOUN	-:PUNCT	to:ADP	1
of:ADP	brane:NOUN	-:PUNCT	to:ADP	-:PUNCT	1
brane:NOUN	-:PUNCT	to:ADP	-:PUNCT	brane:ADJ	1
-:PUNCT	to:ADP	-:PUNCT	brane:ADJ	scattering:NOUN	1
to:ADP	-:PUNCT	brane:ADJ	scattering:NOUN	amplitude:NOUN	1
-:PUNCT	brane:ADJ	scattering:NOUN	amplitude:NOUN	be:AUX	1
brane:ADJ	scattering:NOUN	amplitude:NOUN	be:AUX	see:VERB	1
scattering:NOUN	amplitude:NOUN	be:AUX	see:VERB	to:PART	1
amplitude:NOUN	be:AUX	see:VERB	to:PART	imply:VERB	1
be:AUX	see:VERB	to:PART	imply:VERB	a:DET	1
see:VERB	to:PART	imply:VERB	a:DET	necessary:ADJ	1
to:PART	imply:VERB	a:DET	necessary:ADJ	and:CCONJ	1
imply:VERB	a:DET	necessary:ADJ	and:CCONJ	sufficient:ADJ	1
a:DET	necessary:ADJ	and:CCONJ	sufficient:ADJ	condition:NOUN	1
necessary:ADJ	and:CCONJ	sufficient:ADJ	condition:NOUN	on:ADP	1
and:CCONJ	sufficient:ADJ	condition:NOUN	on:ADP	the:DET	1
sufficient:ADJ	condition:NOUN	on:ADP	the:DET	positivity:NOUN	1
condition:NOUN	on:ADP	the:DET	positivity:NOUN	of:ADP	1
on:ADP	the:DET	positivity:NOUN	of:ADP	the:DET	1
the:DET	positivity:NOUN	of:ADP	the:DET	bulk:ADJ	1
positivity:NOUN	of:ADP	the:DET	bulk:ADJ	mass:NOUN	1
of:ADP	the:DET	bulk:ADJ	mass:NOUN	,:PUNCT	1
the:DET	bulk:ADJ	mass:NOUN	,:PUNCT	which:PRON	1
bulk:ADJ	mass:NOUN	,:PUNCT	which:PRON	lead:VERB	1
mass:NOUN	,:PUNCT	which:PRON	lead:VERB	to:ADP	1
,:PUNCT	which:PRON	lead:VERB	to:ADP	the:DET	1
which:PRON	lead:VERB	to:ADP	the:DET	well:ADV	1
lead:VERB	to:ADP	the:DET	well:ADV	-:PUNCT	1
to:ADP	the:DET	well:ADV	-:PUNCT	know:VERB	1
the:DET	well:ADV	-:PUNCT	know:VERB	unitarity:NOUN	1
well:ADV	-:PUNCT	know:VERB	unitarity:NOUN	bind:VERB	1
-:PUNCT	know:VERB	unitarity:NOUN	bind:VERB	on:ADP	1
know:VERB	unitarity:NOUN	bind:VERB	on:ADP	vector:NOUN	1
unitarity:NOUN	bind:VERB	on:ADP	vector:NOUN	operator:NOUN	1
bind:VERB	on:ADP	vector:NOUN	operator:NOUN	in:ADP	1
on:ADP	vector:NOUN	operator:NOUN	in:ADP	a:DET	1
vector:NOUN	operator:NOUN	in:ADP	a:DET	cft:PROPN	1
operator:NOUN	in:ADP	a:DET	cft:PROPN	.:PUNCT	1
we:PRON	show:VERB	that:SCONJ	hausdorff:PROPN	dimension:NOUN	1
show:VERB	that:SCONJ	hausdorff:PROPN	dimension:NOUN	may:AUX	1
that:SCONJ	hausdorff:PROPN	dimension:NOUN	may:AUX	be:AUX	1
hausdorff:PROPN	dimension:NOUN	may:AUX	be:AUX	use:VERB	1
dimension:NOUN	may:AUX	be:AUX	use:VERB	to:PART	1
may:AUX	be:AUX	use:VERB	to:PART	distinguish:VERB	1
be:AUX	use:VERB	to:PART	distinguish:VERB	different:ADJ	1
use:VERB	to:PART	distinguish:VERB	different:ADJ	dynamic:NOUN	1
to:PART	distinguish:VERB	different:ADJ	dynamic:NOUN	of:ADP	1
distinguish:VERB	different:ADJ	dynamic:NOUN	of:ADP	therelaxation:NOUN	1
different:ADJ	dynamic:NOUN	of:ADP	therelaxation:NOUN	in:ADP	1
